timestamp,code|design-debt,requirement-debt,documentation-debt,test-debt
1236539939,1,1,0,0
1236542860,-1,0,0,0
1236574273,1,0,0,0
1236659470,2,0,0,0
1236689780,1,0,0,0
1236702840,-1,0,0,0
1236707142,0,1,0,0
1236888238,1,4,0,0
1236900474,-5,-37,0,0
1237270861,1,2,0,0
1237294374,1,1,0,0
1237294728,1,0,0,0
1237620539,3,0,0,0
1237656994,0,-1,0,0
1237662762,0,0,0,0
1237680822,-1,0,0,0
1237691045,-1,0,0,0
1237707597,1,0,0,0
1237718276,1,0,0,0
1237734633,1,0,0,0
1237757437,1,0,0,0
1237759602,1,0,0,0
1237763895,-1,0,0,0
1237771647,0,-1,0,1
1237823883,-1,0,0,0
1237826700,-2,0,0,0
1237835208,2,0,0,0
1237838964,-1,0,0,0
1237845097,3,1,0,0
1237859023,-1,0,0,0
1237870505,0,1,0,0
1237913309,1,0,0,0
1237917725,-1,0,0,0
1237922082,0,-1,0,0
1237924022,-3,0,0,0
1237945178,-1,-1,0,0
1238025969,1,0,0,0
1238163428,-2,0,0,0
1238257914,-1,0,0,0
1238260772,-3,1,0,0
1238263977,-1,0,0,0
1238264645,2,0,0,0
1238265022,1,0,0,0
1238265512,-3,0,0,0
1238266978,-4,0,0,0
1238267025,-2,0,0,0
1238375462,-4,-3,0,0
1238475546,1,1,0,0
1238546162,0,0,0,0
1238558509,-2,-1,0,0
1238607138,0,1,0,0
1238607299,-1,-1,0,0
1238612995,3,1,0,0
1238614325,0,0,0,0
1238628117,-1,0,0,0
1238630691,1,0,0,0
1238701435,-1,-2,0,0
1238961314,-3,1,0,0
1239128857,0,0,0,0
1239205952,-1,0,0,0
1239650084,1,1,0,0
1239659032,0,0,0,0
1239816262,0,-1,0,0
1239900646,-1,-4,0,0
1239920992,1,1,0,0
1239925291,-1,0,0,0
1239925824,0,1,0,0
1239988615,0,0,0,0
1239989565,0,0,0,0
1240343359,0,1,0,0
1240371240,0,-1,0,0
1240441446,1,-2,0,0
1240499478,1,0,0,0
1240774215,-2,-1,0,0
1240791402,-2,-1,0,0
1240846981,1,0,0,0
1240879733,0,1,0,0
1240891952,0,1,0,0
1240937421,-1,0,0,0
1240937423,-3,-1,0,0
1240938576,-1,0,0,0
1240967959,1,0,0,0
1240980320,0,0,0,0
1240988102,1,0,0,0
1241028057,-4,0,0,0
1241035695,3,0,0,0
1241036421,1,0,0,0
1241041976,0,-1,0,0
1241048588,0,1,0,0
1241117382,-2,0,0,0
1241399320,1,0,0,0
1241471128,-1,0,0,0
1241562126,1,1,0,0
1241579362,2,1,0,0
1241709632,1,-1,0,0
1241719095,-1,1,0,0
1241746090,8,0,0,0
1241753095,0,0,0,0
1241788251,1,0,0,0
1241789492,1,0,0,0
1241794706,0,1,0,0
1241871326,0,-1,0,0
1241952365,2,0,0,0
1241994571,-3,-3,0,0
1242014909,-11,0,0,0
1242066752,1,-1,0,0
1242070714,-2,0,0,0
1242088518,-2,0,0,0
1242132057,1,0,0,0
1242158611,4,0,0,0
1242161404,-2,0,0,0
1242161452,0,-2,0,0
1242237539,1,0,0,0
1242240176,-1,1,0,0
1242245904,2,1,0,0
1242269222,5,0,0,0
1242309123,1,0,0,0
1242328465,0,-1,0,0
1242334930,1,0,0,0
1242412379,0,2,0,0
1242572144,0,0,0,-2
1242759187,-1,-1,0,0
1242790011,1,1,0,0
1242796569,2,0,0,0
1242825836,1,0,0,0
1242837159,-6,0,0,0
1242862119,2,1,0,0
1242914434,1,1,0,0
1242921897,-1,0,0,0
1242936866,1,0,0,0
1242945329,0,1,0,0
1243098537,0,0,0,0
1243175725,-2,0,0,0
1243197674,1,0,0,0
1243229187,3,3,0,0
1243266583,-1,0,0,0
1243284278,2,1,0,0
1243285199,-1,0,0,0
1243453532,-1,1,0,0
1243454357,1,0,0,0
1243529000,-1,0,0,0
1243529203,-12,-26,0,-1
1243568062,0,1,0,0
1243629415,2,0,0,0
1243632525,2,0,0,0
1243633475,-1,0,0,0
1243659900,0,2,0,0
1243858673,2,-1,0,0
1243878574,-2,-1,0,0
1243879577,0,0,0,0
1243969840,1,0,0,0
1243982621,0,1,0,0
1243983258,1,0,0,0
1244209765,6,0,0,0
1244210569,2,0,0,0
1244309290,2,1,0,0
1244366948,1,0,0,0
1244578645,0,0,0,0
1244578707,0,0,0,0
1244641214,1,-2,0,0
1244668124,-1,0,0,0
1244704101,-5,0,0,0
1244732515,-1,0,0,0
1244827784,1,0,0,0
1244905647,0,-1,0,0
1244914332,0,-1,0,0
1245172116,1,0,0,0
1245250806,0,0,0,0
1245510045,1,0,0,0
1245584350,3,0,0,0
1245590644,-1,-1,0,0
1245615052,-3,0,0,0
1246038926,-6,0,0,0
1246126726,0,0,0,0
1246181989,0,0,0,0
1246187794,0,0,0,0
1246331074,0,0,0,0
1246401390,0,1,0,0
1246478688,0,0,0,0
1246562406,1,0,0,0
1247198501,0,1,0,0
1247491185,0,0,0,0
1247568154,1,0,0,0
1247601795,1,0,0,0
1247766629,-1,0,0,0
1247790615,-1,0,0,0
1248219026,0,2,0,0
1248272954,-1,0,0,0
1248274589,0,-1,0,0
1248474748,-1,0,0,0
1248475059,0,8,0,0
1248629819,1,0,0,0
1248812461,-1,0,0,0
1248902343,1,0,0,0
1248966419,-1,-1,0,0
1249063917,1,0,0,0
1249078778,0,1,0,0
1249163658,0,1,0,0
1249299693,1,0,0,0
1249311485,1,0,0,0
1249512314,1,0,0,0
1249566483,2,0,0,0
1249656070,-1,0,0,0
1249683439,-1,0,0,0
1249986578,1,0,0,0
1250095969,-1,0,0,0
1250253334,0,-2,0,0
1250497195,1,0,0,0
1250508504,0,1,0,0
1250514088,-1,0,0,0
1250693524,-3,-4,0,0
1250700116,-2,0,0,0
1250713475,3,6,0,0
1250722361,-1,0,0,0
1250792246,1,0,0,0
1250949325,-2,0,0,0
1251135570,1,0,0,0
1251137833,-1,0,0,0
1251225950,1,0,0,0
1251648572,1,0,0,0
1251845345,1,0,0,0
1251886579,-1,0,0,0
1252064509,-1,-1,0,0
1252434916,1,0,0,0
1252854573,1,0,0,0
1253267329,-2,0,0,0
1253630880,1,0,0,0
1253783206,-2,0,0,0
1254146185,2,0,0,0
1254235888,0,1,0,0
1254335451,1,-1,0,0
1254466310,-4,-2,0,0
1254741395,1,0,0,0
1254983555,-4,0,0,0
1255130200,0,0,-1,0
1255277890,0,0,0,0
1255296155,2,0,0,0
1255296311,3,0,0,0
1255556601,0,-1,0,0
1256168947,0,0,0,0
1256232860,0,0,0,0
1256588160,0,2,0,0
1256593373,-1,1,0,0
1256599757,0,2,0,0
1256649339,-1,0,0,0
1256827448,0,1,0,0
1257002696,1,0,0,0
1257013548,1,0,0,0
1257339118,-1,0,0,0
1258495528,1,-1,0,0
1260278019,1,0,0,0
1260292322,0,0,0,0
1262436852,0,2,0,0
1262706275,0,-1,0,0
1263427752,1,0,0,0
1263748622,0,0,0,0
1264081122,-1,0,0,0
1264355556,-1,0,0,0
1266105157,2,0,0,0
1266535188,-1,0,0,0
1269554044,1,0,0,0
1269637399,-1,0,0,0
1270246024,3,0,0,0
1270551619,-1,0,0,0
1270726153,28,0,0,0
1270759630,-1,0,0,0
1271189355,-1,0,0,0
1271214561,1,0,0,0
1271342082,0,0,0,0
1271345468,1,0,0,0
1271710664,-1,0,0,0
1272477091,2,0,0,0
1273870770,1,0,0,0
1275681918,-1,0,0,0
1278856281,1,0,0,0
1279274353,0,0,0,0
1279276518,1,0,0,0
1279909504,1,0,0,0
1282163001,0,0,0,0
1282332502,-1,0,0,0
1282689967,2,-2,0,0
1284236380,0,-1,0,0
1284485414,1,0,0,0
1284976658,1,0,0,0
1289308191,-1,-2,0,0
1290083106,1,0,0,0
1292525934,1,0,0,0
1292629453,1,0,0,0
1325277808,-1,0,0,0
1325608909,0,2,0,0
1337553104,-1,-1,0,0
1341493875,3,0,0,0
1345971783,1,0,0,0
1349909288,0,-1,0,0
1350769451,0,0,0,1
1351499184,0,0,0,-1
1352608800,-1,0,0,0
1353656743,2,0,0,0
1354350912,2,0,0,0
1355800317,1,0,0,0
1357469425,-1,0,0,0
1360891310,0,0,0,0
1360894422,2,0,0,0
1360897706,2,0,0,0
1362366230,0,1,0,0
1363291411,0,0,0,0
1383220194,3,2,0,0
1387068222,-1,-2,0,0
1387551964,2,0,0,0
1389023701,-1,-1,0,0
1390175323,1,0,0,0
1391658184,7,0,0,0
1391658484,-6,0,0,0
1391722035,-3,0,0,0
1391722755,0,0,0,0
1392062166,2,0,0,0
1400857825,6,0,0,0
1402433170,1,0,0,0
1402778820,2,0,0,0
1404591336,-3,0,0,0
1415052606,0,-1,0,0
1419361020,2,0,0,0
1419532289,0,1,0,0
1419618471,0,0,0,0
1423452408,1,0,0,0
1424274472,1,0,0,0
1424445974,0,-1,0,0
1425242370,6,0,0,0
1427950190,-1,0,0,0
1429187976,1,0,0,0
1444230823,0,0,0,0
1445009577,2,0,0,0
1450019098,1,0,0,0
1450388627,0,0,2,0
1450393942,0,0,-2,0
1450636377,1,0,0,0
1452781059,-2,-2,0,0
1453080800,2,0,0,0
1456243957,-1,0,0,0
1456349052,1,0,0,0
1466624169,2,0,0,0
1470568048,1,0,0,0
1471123460,1,0,0,0
1471550593,1,0,0,0
1478896560,0,0,0,0
1479073081,0,1,0,0
1479075298,0,-1,0,0
1479775485,0,0,0,0
1481495764,0,0,0,0
1482338754,1,0,0,0
1483209826,-1,0,0,0
1485166695,1,1,0,0
1485721056,1,0,0,0
1485932393,0,0,0,0
1486763212,1,0,0,0
1487853874,3,0,0,0
1489317136,1,0,0,0
1489515647,1,1,0,0
1489838391,-3,0,0,0
1489840485,-1,0,0,0
1494356893,-1,0,0,0
1501617696,1,0,0,0
1505121911,0,1,0,0
1508264237,0,-1,0,0
1518345676,2,0,0,0
1524430533,-1,0,0,0
1546957527,1,0,0,0
1558991469,-2,0,0,0
1559983392,1,0,0,0
1560622356,1,-2,0,0
1565359203,0,1,0,0
1566552341,2,0,0,0
1575745034,0,0,0,-6
1576936984,-2,0,0,0
1578648174,-3,0,0,0
1584536811,2,0,0,0
1585511475,1,0,0,0
1586521650,1,0,0,0
1590220518,1,0,0,0
1590220768,-1,0,0,0
1592731012,1,0,0,0
1592731270,-1,0,0,0
1592853889,2,0,0,0
1600594433,-1,0,0,0
1601881606,-1,0,0,0
1602873250,-2,0,0,0
1605132589,3,0,0,0
1610719626,0,0,0,0
1617535481,0,0,0,0
1617557945,0,0,0,0
1625241044,2,0,0,0
1625241077,2,0,0,0
1626112034,3,0,0,0
1627850013,1,0,0,0
1631100222,5,6,0,0
1632514163,2,0,0,0
1632656067,2,0,0,0
1633170382,-1,0,0,0
1633180952,-2,0,0,0
1633199635,2,0,0,0
1633335156,-1,0,0,0
1633341369,-1,0,0,0
1633449091,-1,0,0,0
1633705157,1,0,0,0
1634134222,0,0,0,0
1634301154,0,0,0,0
1638189115,4,0,0,0
1639726938,1,0,0,0
1639729120,3,1,0,0
1641545481,2,1,0,0
1641546195,2,1,0,0
1645959025,5,0,0,0
1645960157,5,0,0,0
1646895032,14,3,0,0
1646895069,1,0,0,0
1646895087,-5,3,0,0
1647340223,0,1,0,0
1651083177,-1,0,0,0
1656090633,-1,0,0,0
1656157758,-1,0,0,0
1657631635,0,0,1,0
1658439454,1,0,0,0
1658439510,1,0,0,0
1658652455,-2,0,0,0
1663332361,1,0,0,0
1664700085,24,14,0,0
1665490277,-1,-3,0,0
1667067589,1,0,0,0
1667069055,1,0,0,0
1667116892,0,1,0,0
1667991712,0,-1,0,0
1668698501,1,0,0,0
1668698802,1,0,0,0
1668703568,-1,0,0,0
1668763689,-1,0,0,0
1668794352,1,-1,0,0
1669020688,0,2,0,0
1669123561,-1,0,0,0
1669899188,1,1,0,0
1669982052,-1,0,0,0
1670781435,-1,0,0,0
1672388943,0,0,0,0
1672599618,1,0,0,0
1672599697,1,0,0,0
1672603735,-1,0,0,0
1672603852,-1,0,0,0
1672761143,0,0,0,0
1673875848,0,0,-1,0
1676673790,1,0,0,0
1678316352,1,0,0,0
1678470552,-1,0,0,0
1679489077,0,-1,0,0
1679567783,0,-2,0,0
1679671529,0,-3,0,0
1681988292,1,1,0,0
1682199056,6,0,0,0
1684227404,-2,-1,0,0
1685905421,-2,-1,0,0
1685954686,1,0,0,0
1686839096,0,0,0,0
1688033030,-5,0,1,0
1692818714,1,0,0,0
1694605190,-1,0,-1,0
1694692095,-2,0,0,0
1695362496,0,0,0,12
1695362545,12,2,0,0
1695381779,5,-3,0,12
1697565308,-1,0,0,0
1699345252,4,0,0,0
1699369600,1,0,0,0
1699573674,-1,0,0,0
1700564641,3,0,0,0
1701112694,2,1,0,0
1701126694,-2,0,0,0
1701191830,-1,0,0,0
1701763893,-3,-2,0,0
1701847337,30,10,-1,12
1701871715,-1,0,0,0
1702024964,1,-3,0,0
1702551076,-1,0,0,0
1702900826,-1,0,0,0
1703012935,0,-2,0,0
1704703920,0,0,0,1
1704710229,-1,0,0,0
1704891354,0,0,0,0
